prompt,seed,step,cfg,sampler,width,height,user_name,timestamp,image_nsfw,prompt_nsfw
"doom eternal, mutant, tubes fused with the body, front view, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",470588092,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:41:00+00:00,0.12410513311624527,0.17601782083511353
"1 blond mum wearing blue overalls they are in a forest, coherent, by makoto shinkai, rossdraws, james jean trending on artstation, digital art, realistic. ",2449012802,50,7,k_lms,512,704,08deae1d14a710d636171bd6418487b54e920b9d304c87d3380e05408350d32d,2022-08-13 22:42:00+00:00,0.063148744,0.006226962
"portrait of futuristic space robot!!!!!!!!!!!!!!!!!!!!!!!!!!!, detailed face, detailed painting,, epic lighting, by ilya repin, phil hale and kent williams ",2261300063,50,14,k_lms,1088,704,86a56e8f51f4871f832ae2e24125cab38a92e36adbc3c337f2e0563a6dd02dfa,2022-08-13 22:42:00+00:00,0.051350262,0.001277369
"doom eternal, mutant, tubes fused with the body, front view, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",2476779964,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:42:00+00:00,0.32422807812690735,0.17601782083511353
"a long hair ( dark blond ) woman wearing blue overalls, she is cradling a baby wearing a yellow bob. they are in a forest, coherent, by makoto shinkai, rossdraws, james jean trending on artstation, digital art, realistic. ",3079824401,50,7,k_lms,512,704,08deae1d14a710d636171bd6418487b54e920b9d304c87d3380e05408350d32d,2022-08-13 22:43:00+00:00,0.094948843,0.007277783
"chimera in full metal alchemist biting it's owner's body extreme low angle looking up anime, manga oil paint risograph gottfried helnwein beksinski aurora lighting carl spitzweg detailed sculpture ",2359256022,150,12,k_lms,1024,512,e365e13439ba1f21e0248d9c4853befafbc848cad938da451d1f27fe1639f142,2022-08-13 22:44:00+00:00,0.423286498,0.000668911
"an art photograph showing a blond toddler seen from the back, running in a wheat field in the warm sunset light ",2545105149,50,7,k_lms,512,512,74018ad3e9acaa4ad109a22da749cb85ab647e09a457460f7c571773e3f25ab9,2022-08-13 22:44:00+00:00,0.4844335615634918,0.00363824
"doom eternal, mutant, tubes fused with the body, front view, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",3330578641,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:44:00+00:00,0.12029106914997101,0.17601782083511353
"six meter tall mech firing at tanks, futuristic city, mechanized art concept, 3 d render, marble statue, pacific rim poster, cgsociety, trending on artstation ",2475966113,50,7,k_lms,512,512,b6555f09889c135728374cd6b9e0b1630c639f6e983c3a45e7746bd7980422f4,2022-08-13 22:44:00+00:00,0.072269224,0.000936296
"bryan neon cyberpunk programmer with glowing geordi visor over eyes and sleek headphones headshot desaturated portrait painting by donato giancola, dean cornwall, rhads, tom whalen, conrad roset astronaut fashion photography ",3261954137,50,7,k_lms,512,640,01cfc828cc0f5c2339548d7fed68dd73740531e196f29fa156737216191badf3,2022-08-13 22:44:00+00:00,0.080697283,0.001606454
a female pig canine in starfleet uniform at night in a dark forest. zootopia fursona furaffinity furry art detailed face painting by gaston bussiere craig mullins jc leyendecker gustav klimt artgerm greg rutkowski furry ,4047556603,50,11,k_lms,512,512,8e7c38ee16351c6f3f7ba7ef7979c52c4af32a2e9b496d2a4dab7fe42c86e99a,2022-08-13 22:44:00+00:00,0.134640172,0.00732995
"a blond toddler seen from the back, running in a wheat field in the warm sunset light, art photograph, unsplash ",3686736529,50,7,k_lms,704,512,74018ad3e9acaa4ad109a22da749cb85ab647e09a457460f7c571773e3f25ab9,2022-08-13 22:45:00+00:00,0.047950577,0.03128257
"the painting modern hoplite is a hyperrealistic portrayal of a ancient greek warrior, set against a precise and clinical background. the figure is realistically rendered, down to the smallest details, while the background is clean and sharp. this juxtaposition creates a jarring and disorienting effect, as the figure appears to be out of place in the modern setting ",4275820479,50,7,k_lms,512,512,efd11fd778785a802a4c0fd394680fc567cc5fd338251d4fbbcc1dbfb1e9d90a,2022-08-13 22:45:00+00:00,0.085542478,0.000428844
"doom eternal, mutant, tubes fused with the body, front view, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",270420645,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:45:00+00:00,0.3222968280315399,0.17601782083511353
a female guinea pig canine in starfleet uniform at night in a dark forest. zootopia fursona furaffinity furry art detailed face painting by gaston bussiere craig mullins jc leyendecker gustav klimt artgerm greg rutkowski furry ,1840909180,50,11,k_lms,512,512,08deae1d14a710d636171bd6418487b54e920b9d304c87d3380e05408350d32d,2022-08-13 22:45:00+00:00,0.10210675001144409,0.005243707
"a blond toddler seen from the back, running in a wheat field in the warm sunset light, beautifully lit, grainy art photograph ",4135885522,50,7,k_lms,704,512,74018ad3e9acaa4ad109a22da749cb85ab647e09a457460f7c571773e3f25ab9,2022-08-13 22:46:00+00:00,0.08236292,0.017940029501914978
professional landscape photography of mars ,345829677,50,7,k_lms,1024,512,88a6f6783173cf32dfda1c4e55464cf7fa9b0bc4d50f88f45685f769343ce000,2022-08-13 22:46:00+00:00,0.033669867,0.000476663
"samurai warrior, close - up portrait, fierce, intricate, elegant, volumetric lighting, scenery, digital painting, highly detailed, artstation, sharp focus, illustration, concept art, ruan jia, steve mccurry ",3628959483,150,7,k_lms,512,768,f596c7796e0b70c33a7d8941fc2b1a1ca4070a9fc30279cadc3c880fd66e756d,2022-08-13 22:46:00+00:00,0.092252925,0.000783803
"concept art pencil sketch of the eternal limbs, by greg rutkowski ",1353910815,50,7,k_lms,512,512,0c31746d7ff66dfdd772f387ad997cedac0e2ca50cc94a1962b24fc0c4f9a4b2,2022-08-13 22:46:00+00:00,0.6888695359230042,0.000539335
"six meter tall mech firing at tanks, futuristic city, mechanized art concept, 3 d render, marble statue, pacific rim poster, cgsociety, trending on artstation, 6 mm, epic scale ",3337143494,50,7,k_lms,512,512,b6555f09889c135728374cd6b9e0b1630c639f6e983c3a45e7746bd7980422f4,2022-08-13 22:46:00+00:00,0.080375895,0.000605263
"rectangular armor, character concept, fantasy concept art ",432806871,100,12,k_lms,512,768,f7a17a67dd1b11c0923fd8fb8cb2d7d7dd27e60d230003c4cef5362a11c2552b,2022-08-13 22:46:00+00:00,0.12864325940608978,0.001001288
"doom eternal, mutant, tubes fused with the body, front view, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",1465819310,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:46:00+00:00,0.077377237,0.17601782083511353
"a long hair mum cradling a baby seen from the back, running in a forest in the warm sunset light, beautifully lit, grainy art photograph ",2679861381,50,7,k_lms,704,512,08deae1d14a710d636171bd6418487b54e920b9d304c87d3380e05408350d32d,2022-08-13 22:47:00+00:00,0.6624240279197693,0.006232319
"a photographic picture of a busy street, photographic filter, unreal engine 5, realistic, hyperdetailed, 8 k, cinematic, volumetric lighting, very realistic effect, hd, hdr, 4 k, sharp focus, octane render, ultra detailed, high resolution, trending on artstation in the style of albert dros glowing rich colors powerful imagery ",1421092797,50,7,k_lms,1024,512,df73aebefc92ed04b02eee22bd161ef6158a1496c43707e5934d734eecfff758,2022-08-13 22:47:00+00:00,0.08691112,0.000340173
"doom eternal, mutant, tubes fused with the body, golden ratio, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",2491867045,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:47:00+00:00,0.30149638652801514,0.1732414960861206
"the painting modern hoplite is a hyperrealistic portrayal of a ancient greek warrior, set against a precise and clinical background. the figure is realistically rendered, down to the smallest details, while the background is clean and sharp. this juxtaposition creates a jarring and disorienting effect, as the figure appears to be out of place in the modern setting, behance contest winner ",1395452831,50,7,k_lms,512,512,efd11fd778785a802a4c0fd394680fc567cc5fd338251d4fbbcc1dbfb1e9d90a,2022-08-13 22:47:00+00:00,0.16405045986175537,0.000356117
"donald trump in the addams family ( 1 9 9 1 ), film still, high quality ",1890603874,50,7,k_lms,512,512,832cacd9ed896e3e9467c5f0546d24da1839387b5a0ff7e1eeca43f2e6540f79,2022-08-13 22:48:00+00:00,0.11075055599212646,0.000662677
"masterpiece painting, fine art, portrait, detailled, realistic, artgerm, trending on artstation, splendid, beautiful ",3597365214,50,7,k_lms,512,512,0c31746d7ff66dfdd772f387ad997cedac0e2ca50cc94a1962b24fc0c4f9a4b2,2022-08-13 22:48:00+00:00,0.274726927,0.000456089
"cute fumo plush of an alien boy who loves to party, three point lighting, jellyfish, refractive optics, vray ",2260332249,50,7,k_lms,512,512,73832c29ff101814f867220394b7b14f560ed472c023df2f5121ce47d3d2a390,2022-08-13 22:48:00+00:00,0.061940335,0.031882308423519135
ganesha drinking nuclear waste ,1269952043,50,7,k_lms,768,512,841e5f85029d7a5a2912be0fe2f40029f711b405bb063d6a6a718600ef47e1fe,2022-08-13 22:48:00+00:00,0.9246829152107239,0.19352729618549347
"six meter tall mech firing at tanks, futuristic city, mechanized art concept, 3 d render, marble statue, pacific rim poster, cgsociety, trending on artstation, 6 mm, epic scale, adeptus titanicus ",2330987997,50,7,k_lms,512,512,b6555f09889c135728374cd6b9e0b1630c639f6e983c3a45e7746bd7980422f4,2022-08-13 22:48:00+00:00,0.088288188,0.000769613
"a photographic picture of a street full of dinosaurs, photographic filter, unreal engine 5, realistic, hyperdetailed, 8 k, cinematic, volumetric lighting, very realistic effect, hd, hdr, 4 k, sharp focus, octane render, ultra detailed, high resolution, trending on artstation in the style of albert dros glowing rich colors powerful imagery ",3875531026,50,7,k_lms,1024,512,08deae1d14a710d636171bd6418487b54e920b9d304c87d3380e05408350d32d,2022-08-13 22:48:00+00:00,0.16730384528636932,0.000375476
"doom eternal, mutant, tubes fused with the body, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",2024034801,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:49:00+00:00,0.062866293,0.3234998881816864
vengaboys performing in berghain ,732682394,50,7,k_lms,768,512,841e5f85029d7a5a2912be0fe2f40029f711b405bb063d6a6a718600ef47e1fe,2022-08-13 22:49:00+00:00,0.7818558812141418,0.005241511
"ninja warrior, close - up portrait, fierce, intricate, elegant, volumetric lighting, scenery, digital painting, highly detailed, artstation, sharp focus, illustration, concept art, ruan jia, steve mccurry ",1559492522,150,7,k_lms,512,768,f596c7796e0b70c33a7d8941fc2b1a1ca4070a9fc30279cadc3c880fd66e756d,2022-08-13 22:49:00+00:00,0.049497258,0.001119292
"six meter tall mech firing at tanks, with a shape of an hotdog, futuristic city, mechanized art concept, 3 d render, marble statue, pacific rim poster, cgsociety, trending on artstation, 6 mm, epic scale, adeptus titanicus ",1689779582,50,7,k_lms,512,512,08deae1d14a710d636171bd6418487b54e920b9d304c87d3380e05408350d32d,2022-08-13 22:50:00+00:00,0.074145176,0.001485191
"doom eternal, mutant, tubes fused with the body, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",1310543847,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:50:00+00:00,0.3290784955024719,0.3234998881816864
"chimera in full metal alchemist extreme low angle looking up anime, manga oil paint risograph gottfried helnwein beksinski aurora lighting carl spitzweg detailed sculpture cinematic sci - fi lighting ",1853129944,150,12,k_lms,1024,512,e365e13439ba1f21e0248d9c4853befafbc848cad938da451d1f27fe1639f142,2022-08-13 22:50:00+00:00,0.266277552,0.001355811
"doom eternal, mutant, tubes fused with the body, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",750292212,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:51:00+00:00,0.090301111,0.3234998881816864
"doom eternal eating an hot dog, mutant in a shape of a burger, tubes fused with the body, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",2018317884,50,7,k_lms,512,512,08deae1d14a710d636171bd6418487b54e920b9d304c87d3380e05408350d32d,2022-08-13 22:51:00+00:00,0.11313179135322571,0.19520971179008484
"mutant, armor fused with the body, front view, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",2438679691,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:52:00+00:00,0.12843996286392212,0.36337900161743164
"matt berry as jackie daytona, dnd character art portrait, matte fantasy painting, deviantart artstation, by jason felix by steve argyle by tyler jacobson by peter mohrbacher, cinema ",1553782781,150,10,k_lms,640,704,fb6e5811b91c365edeb39f55b132fecf2505a62fc7094ba4ea3012c8a114a049,2022-08-13 22:52:00+00:00,0.094553635,0.000764692
"powerfull and fierce ninja, close - up portrait, fierce, intricate, elegant, volumetric lighting, scenery, digital painting, highly detailed, artstation, sharp focus, illustration, concept art, ruan jia, steve mccurry ",1447906886,150,7,k_lms,512,768,f596c7796e0b70c33a7d8941fc2b1a1ca4070a9fc30279cadc3c880fd66e756d,2022-08-13 22:52:00+00:00,0.11927171051502228,0.00208352
"cyberpunk hot dog, mechanical hot dog, tubes fused with the body, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",3365122896,50,7,k_lms,512,512,08deae1d14a710d636171bd6418487b54e920b9d304c87d3380e05408350d32d,2022-08-13 22:52:00+00:00,0.046200119,0.013508777134120464
"mutant, power armor fused with the body, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",1568855929,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:53:00+00:00,0.5441219806671143,0.48712384700775146
"doom eternal, mutant, armor fused with the body, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",1454346339,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:54:00+00:00,0.148587167,0.3790714144706726
"the three fates akira anime, manga oil paint risograph gottfried helnwein beksinski aurora lighting carl spitzweg tokio aoyama david normal alex grey pablo amaringo mati klarwein detailed sculpture ",2828911732,150,12,k_lms,1024,512,e365e13439ba1f21e0248d9c4853befafbc848cad938da451d1f27fe1639f142,2022-08-13 22:54:00+00:00,0.099281266,0.00149705
"black ponytail hair, pale woman in a black zipper jacket, yellow eyes, by artgerm, hair tied in a ponytail, white backdrop, soft lighting, night scene, by greg rutkowski makoto shinkai takashi takeuchi ",2172868098,50,8,k_lms,512,768,11421c92d8803dad09436db8d99a550b869b72c8f6b1083729bc46cd2bb90a99,2022-08-13 22:54:00+00:00,0.13646075129508972,0.033186402171850204
"doom eternal, mutant, translucent armor fused with the body, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",637318971,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:55:00+00:00,0.10404200106859207,0.5187675952911377
"chinese warrior, close - up portrait, fierce, intricate, elegant, volumetric lighting, scenery, digital painting, highly detailed, artstation, sharp focus, illustration, concept art, ruan jia, steve mccurry ",1367161681,150,7,k_lms,512,768,f596c7796e0b70c33a7d8941fc2b1a1ca4070a9fc30279cadc3c880fd66e756d,2022-08-13 22:56:00+00:00,0.1018998771905899,0.003314857
"portrait of babylon high priest, league of legends amazing splashscreen artwork, legends of runeterra, splash art, natural light, elegant, photorealistic facial features, intricate, fantasy, detailed face, atmospheric lighting, anamorphic lens flare, cinematic lighting, league of legends splash art, hd wallpaper, ultra high details by greg rutkowski ",4095978580,50,7,k_lms,512,512,be1997578f3726d74110b8769b943f7157a82f3f794608b67497f44d07fbd6ac,2022-08-13 22:56:00+00:00,0.15245947241783142,0.000322891
"doom eternal, mutant, biopunk armor, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",126786893,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:56:00+00:00,0.17062819004058838,0.42329105734825134
"a pork chop!!!!!!!!!!!!!!!!!!!!!!!!!!!, detailed face, detailed painting, epic lighting, by ilya repin, phil hale and kent williams ",1328309734,50,14,k_lms,1088,704,86a56e8f51f4871f832ae2e24125cab38a92e36adbc3c337f2e0563a6dd02dfa,2022-08-13 22:56:00+00:00,0.060852281749248505,0.084459096
"a ultradetailed beautiful painting of a latina brazilian girl in amazonas by hsiao ron cheng, ngai victo, nivanh chanthara jean delville wlop and dougherty patrick, trending on artstation, mediterranean, palm trees, light sparkles, major arcana sky, sharp focus, soft light ",3580188742,50,11,k_lms,512,512,36c9213fabde8444d8f696bd2ef53e446137e9771f2c9f1e157c85afc135fbe0,2022-08-13 22:57:00+00:00,0.9434836506843567,0.000430544
"black ponytail hair, pale woman in a black zipper jacket, yellow eyes, by artgerm, hair tied in a ponytail, white backdrop, soft lighting, fighting pose, dynamic angle, by greg rutkowski makoto shinkai takashi takeuchi ",3669168126,50,11,k_lms,512,768,11421c92d8803dad09436db8d99a550b869b72c8f6b1083729bc46cd2bb90a99,2022-08-13 22:58:00+00:00,0.10831855982542038,0.025732625275850296
"mutant, biopunk armor, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",3361457087,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:58:00+00:00,0.090909675,0.5522746443748474
"doom eternal, mutant, biopunk armor, dieselpunk armor, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",361576327,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 22:59:00+00:00,0.094115615,0.3131614327430725
"black ponytail hair, pale woman in a black zipper jacket, yellow eyes, by artgerm, hair tied in a ponytail, white backdrop, soft lighting, fighting pose, dynamic angle, by greg rutkowski makoto shinkai takashi takeuchi ",3162346138,50,11,k_lms,512,768,11421c92d8803dad09436db8d99a550b869b72c8f6b1083729bc46cd2bb90a99,2022-08-13 22:59:00+00:00,0.07674887,0.025732625275850296
cloaked figure wrapped in and held up by chains ,3163068771,50,7,k_lms,512,512,e9913daa00ef72e77a0fc1064fd3fee07df1b2bf83e3d3930dc46b3880ef64f4,2022-08-13 22:59:00+00:00,0.082755148,0.090476334
"mutant, biopunk armor, dieselpunk armor, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",4281419505,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 23:00:00+00:00,0.062499113380908966,0.4371035397052765
an abstract glass figure in a dimly lit room ,3183339998,50,7,k_lms,512,512,e9913daa00ef72e77a0fc1064fd3fee07df1b2bf83e3d3930dc46b3880ef64f4,2022-08-13 23:00:00+00:00,0.10994099080562592,0.000664967
"photo of velma, professionally retouched, soft lighting, realistic, smooth face, full body shot, torso, dress, perfect eyes, sharp focus on eyes, 8 k, high definition, insanely detailed, intricate, elegant, art by artgerm and j scott campbell ",1878501614,150,16,k_lms,512,704,202310df39775f298fcdf0dab3babcf655460f2f665dc3433cb9837af7e55cf1,2022-08-13 23:01:00+00:00,0.4808841347694397,0.001359126
"boomer shooter protagonist, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",92966053,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 23:02:00+00:00,0.23342105746269226,0.003761009
"gladiator wearing a road sign on his kilt, red and yellow road sign armor shoulder pads ",2812137477,50,15,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-13 23:03:00+00:00,0.9489596486091614,0.024532562121748924
"protagonist of boomer shooter video game, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",3607762400,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 23:03:00+00:00,0.14536060392856598,0.000685568
"gladiator wearing a road sign on his kilt, red and yellow road sign armor, in minecraft ",4166179410,50,15,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-13 23:04:00+00:00,0.09616518,0.018110877
"protagonist of boomer shooter video game, painted by stanley lau, painted by greg rutkowski, painted by stanley, artgerm, masterpiece, digital art, trending on arts ",537440207,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 23:04:00+00:00,0.1008467897772789,0.000685568
retro shooter screenshot ,3943133231,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 23:05:00+00:00,0.04438198,0.000760871
"scenes from the movie scarface as poster art, fierce, intricate, elegant, volumetric lighting, scenery, digital painting, highly detailed, artstation, sharp focus, illustration by, ruan jia, steve mccurry ",1384342255,50,7,k_lms,512,512,20957aac3eb4def47ff0b40a524046bebd4a5bbce3edf70b23dbfadf35b77863,2022-08-13 23:06:00+00:00,0.17710301280021667,0.000285518
9 0 s 3 d shooter screenshot ,4028053980,50,7,k_lms,512,512,596a88297105687d60162aaef5c077407170fda8ebf59f14822ac3b486abbc0d,2022-08-13 23:07:00+00:00,0.037762403,0.001538312
"elongated armor, character concept, fantasy concept art ",2354483810,100,12,k_lms,512,768,f7a17a67dd1b11c0923fd8fb8cb2d7d7dd27e60d230003c4cef5362a11c2552b,2022-08-13 23:07:00+00:00,0.10011981427669525,0.001027969
"vaporwave 7 0 s dreamy empty empty shopping mall, japanese style, highly detailed, 3 d render, vray, octane, realistic lighting, photorealistic ",639667415,50,15,k_lms,704,704,9a1d80c83dcd23250bad64bd3fecaa94cb82875df31dd92956878739b2240786,2022-08-13 23:08:00+00:00,0.20088200271129608,0.002201473
"scenes from the movie scarface as vintage retro poster art, fierce, intricate, elegant, volumetric lighting, sharp focus on scenery, digital painting, highly detailed, artstation, sharp focus, illustration by, ruan jia, steve mccurry ",1131359098,99,7,k_lms,512,512,20957aac3eb4def47ff0b40a524046bebd4a5bbce3edf70b23dbfadf35b77863,2022-08-13 23:08:00+00:00,0.099011146,0.000266241
"a gaming screenshot still portrait of brie larson in resident evil, deep focus, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, dark fantasy style art, hearthstone, art by artgerm and greg rutkowski and alphonse mucha ",2837709803,150,11,k_lms,640,512,202310df39775f298fcdf0dab3babcf655460f2f665dc3433cb9837af7e55cf1,2022-08-13 23:08:00+00:00,0.098071381,0.000639511
"an african american boxer with red boxing gloves!!!!!!!!!!!!!!!!!!!!!!!!!!!, detailed face, detailed painting, epic lighting, by ilya repin, phil hale and kent williams ",3499066450,50,14,k_lms,1088,704,86a56e8f51f4871f832ae2e24125cab38a92e36adbc3c337f2e0563a6dd02dfa,2022-08-13 23:08:00+00:00,0.5855971574783325,0.12603610754013062
"blocky armor, character concept, fantasy concept art ",3112218440,100,12,k_lms,512,768,f7a17a67dd1b11c0923fd8fb8cb2d7d7dd27e60d230003c4cef5362a11c2552b,2022-08-13 23:09:00+00:00,0.064218991,0.000922472
"scenes from the movie scarface as vintage poster art, fierce, intricate, elegant, volumetric lighting, sharp focus on scenery, digital painting, highly detailed, artstation, sharp focus, illustration byj scott campbell ",3607733139,50,7,k_lms,512,512,20957aac3eb4def47ff0b40a524046bebd4a5bbce3edf70b23dbfadf35b77863,2022-08-13 23:10:00+00:00,0.3427544832229614,0.00027458
karl marx getting slimed at the kid's choice awards ,3886258307,50,13,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-13 23:12:00+00:00,0.11432550102472305,0.025757419
"golden eagle in avila mountains. green. granite. clouds. summer. batscoming out from the entrance. 4 k, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",294113875,150,10,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-13 23:12:00+00:00,0.059278369,0.00040164
"scenes from the movie scarface as vintage poster art, coherent, intricate, elegant, volumetric lighting, sharp focus on scenery, digital painting, highly detailed, artstation, sharp focus, illustration by j scott campbell hsiao ron cheng, ngai victo ",2266399087,99,7,k_lms,512,512,20957aac3eb4def47ff0b40a524046bebd4a5bbce3edf70b23dbfadf35b77863,2022-08-13 23:14:00+00:00,0.1386897712945938,0.000223519
comic book cover by jack kirby ,3961019955,50,7,k_lms,512,512,94634ed3d217e491f867bfdf533234533d71d1f54d1dff4f799fec6ab8561651,2022-08-13 23:14:00+00:00,0.15591034293174744,0.000354359
"an adventurer in his first mission with his dog near a precipice. rolling mountains and the sun in the background. intricate, elegant, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, by justin gerard and artgerm, 8 k ",2761008971,100,7,k_lms,384,512,5a8c3ded1d10f888be0cf777e50ec15a0cb65fba29d1ea8ac65eaaab19c451e5,2022-08-13 23:14:00+00:00,0.044017967,0.000801419
"an adventurer in the begining of a journey with his dog. near a precipice the sun and mountains on the background intricate, elegant, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, by justin gerard and artgerm, 8 k ",1204473201,100,7,k_lms,384,512,5a8c3ded1d10f888be0cf777e50ec15a0cb65fba29d1ea8ac65eaaab19c451e5,2022-08-13 23:15:00+00:00,0.044825583696365356,0.000898588
"golden eagle flying in avila mountains. green. granite. clouds. summer. batscoming out from the entrance. 4 k, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",3678677452,150,10,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-13 23:16:00+00:00,0.13686300814151764,0.000438949
"scenes from the movie scarface as movie poster art, 8 k, coherent, intricate, elegant, volumetric lighting, sharp focus on scenery, digital painting, highly detailed, sharp focus, illustration by j scott campbell ron cheng, ngai victo ",3045262250,99,7,k_lms,512,512,20957aac3eb4def47ff0b40a524046bebd4a5bbce3edf70b23dbfadf35b77863,2022-08-13 23:16:00+00:00,0.054626606,0.000279495
top 1 0 most beautiful jungles on alien planets ,3944629672,50,7,k_lms,640,512,9c3cf9379ac2d606288c9d9aff7d7f5d42ba5821259d35aa887d7eac69ace246,2022-08-13 23:16:00+00:00,0.085374765,0.000654017
"a court room sketch of thomas the tank engine at the witness stand, by wilbert awdry, by reginald payne, judge, jury, gavel, dramatic, drawing ",1879381774,50,7,k_lms,512,512,03774faf000128e517713376d6bcc61a3426c786683b43a339bd968a67fe77da,2022-08-13 23:16:00+00:00,0.080502734,0.006774046
